match_id,team_name,opponent_name,t_minute,rolling_xg_5,shots_5,opp_rolling_xg_5,opp_shots_5,xg_diff_5,shot_next_2,goal_next_5,game_state,half,match_score_for,match_score_against
3857254,Denmark,Tunisia,39,0.0,0,0.0,0,0.0,1,0,tied,1,1,0
3857254,Denmark,Tunisia,40,0.022084296,1,0.06712157,1,-0.045037274,1,0,tied,1,1,0
3857254,Denmark,Tunisia,41,0.0307933629999999,2,0.06712157,1,-0.036328207,0,0,tied,1,1,0
3857254,Denmark,Tunisia,42,0.0307933629999999,2,0.06712157,1,-0.036328207,0,0,tied,1,1,0
3857254,Denmark,Tunisia,43,0.0307933629999999,2,0.180317046,3,-0.149523683,0,0,tied,1,1,0
3857254,Denmark,Tunisia,44,0.0307933629999999,2,0.180317046,3,-0.149523683,0,0,tied,1,1,0
3857254,Denmark,Tunisia,45,0.008709067,1,0.113195476,2,-0.104486409,0,0,tied,2,1,0
3857254,Denmark,Tunisia,46,0.0,0,0.113195476,2,-0.113195476,0,0,tied,2,1,0
3857254,Denmark,Tunisia,47,0.0,0,0.113195476,2,-0.113195476,0,0,tied,2,1,0
3857254,Denmark,Tunisia,48,0.0,0,0.0,0,0.0,0,0,tied,2,1,0
3857254,Denmark,Tunisia,49,0.0,0,0.0,0,0.0,0,0,tied,2,1,0
3857254,Denmark,Tunisia,50,0.0,0,0.0,0,0.0,0,0,tied,2,1,0
3857254,Denmark,Tunisia,51,0.0,0,0.0,0,0.0,0,0,tied,2,1,0
3857254,Denmark,Tunisia,52,0.0,0,0.0,0,0.0,0,0,tied,2,1,0
3857254,Denmark,Tunisia,53,0.0,0,0.0,0,0.0,0,0,tied,2,1,0
3857254,Denmark,Tunisia,54,0.0,0,0.0,0,0.0,0,0,tied,2,1,0
3857254,Denmark,Tunisia,55,0.0,0,0.0,0,0.0,0,0,tied,2,1,0
3857254,Denmark,Tunisia,56,0.0,0,0.0,0,0.0,0,0,tied,2,1,0
3857254,Denmark,Tunisia,57,0.0,0,0.0,0,0.0,0,0,tied,2,1,0
3857254,Denmark,Tunisia,58,0.0,0,0.0,0,0.0,0,0,tied,2,1,0
3857254,Denmark,Tunisia,59,0.0,0,0.0,0,0.0,0,0,tied,2,1,0
3857254,Denmark,Tunisia,60,0.0,0,0.0,0,0.0,0,0,tied,2,1,0
3857254,Denmark,Tunisia,61,0.0,0,0.020917216,1,-0.020917216,1,0,tied,2,1,0
3857254,Denmark,Tunisia,62,0.0,0,0.0540321,2,-0.0540321,1,0,tied,2,1,0
3857254,Denmark,Tunisia,63,0.02872357,1,0.0540321,2,-0.02530853,0,0,tied,2,1,0
3857254,Denmark,Tunisia,64,0.02872357,1,0.0540321,2,-0.02530853,0,1,tied,2,1,0
3857254,Denmark,Tunisia,65,0.02872357,1,0.0540321,2,-0.02530853,0,1,tied,2,1,0
3857254,Denmark,Tunisia,66,0.02872357,1,0.033114884,1,-0.0043913139999999,0,1,tied,2,1,0
3857254,Denmark,Tunisia,67,0.02872357,1,0.0,0,0.02872357,1,1,tied,2,1,0
3857254,Denmark,Tunisia,68,0.0,0,0.020917216,1,-0.020917216,1,1,tied,2,1,0
3857254,Denmark,Tunisia,69,0.27134958,1,0.020917216,1,0.2504323639999999,1,0,leading,2,1,0
3857254,Denmark,Tunisia,70,0.280058647,2,0.020917216,1,0.259141431,1,0,leading,2,1,0
3857254,Denmark,Tunisia,71,0.365155087,3,0.020917216,1,0.344237871,0,0,leading,2,1,0
3857254,Denmark,Tunisia,72,0.365155087,3,0.020917216,1,0.344237871,0,0,leading,2,1,0
3857254,Denmark,Tunisia,73,0.365155087,3,0.0,0,0.365155087,0,0,leading,2,1,0
3857254,Denmark,Tunisia,74,0.093805507,2,0.0,0,0.093805507,0,0,leading,2,1,0
3857254,Denmark,Tunisia,75,0.08509644,1,0.0,0,0.08509644,0,0,leading,2,1,0
3857254,Denmark,Tunisia,76,0.0,0,0.0,0,0.0,1,0,leading,2,1,0
3857254,Denmark,Tunisia,77,0.0,0,0.0,0,0.0,1,0,leading,2,1,0
3857254,Denmark,Tunisia,78,0.14539434,1,0.0,0,0.14539434,0,0,leading,2,1,0
3857254,Denmark,Tunisia,79,0.14539434,1,0.0,0,0.14539434,0,0,leading,2,1,0
3857254,Denmark,Tunisia,80,0.14539434,1,0.0,0,0.14539434,0,0,leading,2,1,0
3857254,Denmark,Tunisia,81,0.14539434,1,0.0,0,0.14539434,0,0,leading,2,1,0
3857254,Denmark,Tunisia,82,0.14539434,1,0.0,0,0.14539434,0,0,leading,2,1,0
3857254,Denmark,Tunisia,83,0.0,0,0.0,0,0.0,0,0,leading,2,1,0
3857254,Denmark,Tunisia,84,0.0,0,0.0,0,0.0,0,0,leading,2,1,0
3857254,Denmark,Tunisia,85,0.0,0,0.0,0,0.0,0,0,leading,2,1,0
3857254,Tunisia,Denmark,5,0.0,0,0.0,0,0.0,0,0,tied,1,0,1
3857254,Tunisia,Denmark,6,0.0,0,0.0,0,0.0,0,0,tied,1,0,1
3857254,Tunisia,Denmark,7,0.0,0,0.0,0,0.0,0,0,tied,1,0,1
3857254,Tunisia,Denmark,8,0.0,0,0.0,0,0.0,0,0,tied,1,0,1
3857254,Tunisia,Denmark,9,0.0,0,0.08509644,1,-0.08509644,0,0,tied,1,0,1
3857254,Tunisia,Denmark,10,0.0,0,0.08509644,1,-0.08509644,1,0,tied,1,0,1
3857254,Tunisia,Denmark,11,0.0,0,0.08509644,1,-0.08509644,1,0,tied,1,0,1
3857254,Tunisia,Denmark,12,0.020917216,1,0.17019288,2,-0.149275664,1,0,tied,1,0,1
3857254,Tunisia,Denmark,13,0.020917216,1,0.17019288,2,-0.149275664,1,0,tied,1,0,1
3857254,Tunisia,Denmark,14,0.080503808,2,0.08509644,1,-0.0045926319999999,0,0,tied,1,0,1
3857254,Tunisia,Denmark,15,0.080503808,2,0.08509644,1,-0.0045926319999999,0,0,tied,1,0,1
3857254,Tunisia,Denmark,16,0.080503808,2,0.08509644,1,-0.0045926319999999,1,0,tied,1,0,1
3857254,Tunisia,Denmark,17,0.059586592,1,0.0,0,0.059586592,1,0,tied,1,0,1
3857254,Tunisia,Denmark,18,0.131675352,2,0.0,0,0.131675352,0,0,tied,1,0,1
3857254,Tunisia,Denmark,19,0.07208876,1,0.0,0,0.07208876,1,0,tied,1,0,1
3857254,Tunisia,Denmark,20,0.07208876,1,0.0,0,0.07208876,1,0,tied,1,0,1
3857254,Tunisia,Denmark,21,0.093005976,2,0.0,0,0.093005976,0,0,tied,1,0,1
3857254,Tunisia,Denmark,22,0.093005976,2,0.0,0,0.093005976,0,0,tied,1,0,1
3857254,Tunisia,Denmark,23,0.020917216,1,0.0,0,0.020917216,0,0,tied,1,0,1
3857254,Tunisia,Denmark,24,0.020917216,1,0.0,0,0.020917216,0,0,tied,1,0,1
3857254,Tunisia,Denmark,25,0.020917216,1,0.0,0,0.020917216,0,0,tied,1,0,1
3857254,Tunisia,Denmark,26,0.0,0,0.0,0,0.0,0,0,tied,1,0,1
3857254,Tunisia,Denmark,27,0.0,0,0.0,0,0.0,0,0,tied,1,0,1
3857254,Tunisia,Denmark,28,0.0,0,0.0,0,0.0,1,0,tied,1,0,1
3857254,Tunisia,Denmark,29,0.0,0,0.0,0,0.0,1,0,tied,1,0,1
3857254,Tunisia,Denmark,30,0.07208876,1,0.0,0,0.07208876,0,0,tied,1,0,1
3857254,Tunisia,Denmark,31,0.07208876,1,0.0,0,0.07208876,0,0,tied,1,0,1
3857254,Tunisia,Denmark,32,0.07208876,1,0.0,0,0.07208876,1,0,tied,1,0,1
3857254,Tunisia,Denmark,33,0.07208876,1,0.0,0,0.07208876,1,0,tied,1,0,1
3857254,Tunisia,Denmark,34,0.086148434,2,0.02765422,1,0.0584942139999999,0,0,tied,1,0,1
3857254,Tunisia,Denmark,35,0.014059674,1,0.02765422,1,-0.013594546,0,0,tied,1,0,1
3857254,Tunisia,Denmark,36,0.014059674,1,0.02765422,1,-0.013594546,0,0,tied,1,0,1
3857254,Tunisia,Denmark,37,0.014059674,1,0.02765422,1,-0.013594546,0,0,tied,1,0,1
3857254,Tunisia,Denmark,38,0.014059674,1,0.02765422,1,-0.013594546,1,0,tied,1,0,1
3857254,Tunisia,Denmark,39,0.0,0,0.0,0,0.0,1,0,tied,1,0,1
3857254,Tunisia,Denmark,40,0.06712157,1,0.022084296,1,0.045037274,0,0,tied,1,0,1
3857254,Tunisia,Denmark,41,0.06712157,1,0.0307933629999999,2,0.036328207,1,0,tied,1,0,1
3857254,Tunisia,Denmark,42,0.06712157,1,0.0307933629999999,2,0.036328207,1,0,tied,1,0,1
3857254,Tunisia,Denmark,43,0.180317046,3,0.0307933629999999,2,0.149523683,0,0,tied,1,0,1
3857254,Tunisia,Denmark,44,0.180317046,3,0.0307933629999999,2,0.149523683,0,0,tied,1,0,1
3857254,Tunisia,Denmark,45,0.113195476,2,0.008709067,1,0.104486409,0,0,tied,2,0,1
3857254,Tunisia,Denmark,46,0.113195476,2,0.0,0,0.113195476,0,0,tied,2,0,1
3857254,Tunisia,Denmark,47,0.113195476,2,0.0,0,0.113195476,0,0,tied,2,0,1
3857254,Tunisia,Denmark,48,0.0,0,0.0,0,0.0,0,0,tied,2,0,1
3857254,Tunisia,Denmark,49,0.0,0,0.0,0,0.0,0,0,tied,2,0,1
3857254,Tunisia,Denmark,50,0.0,0,0.0,0,0.0,0,0,tied,2,0,1
3857254,Tunisia,Denmark,51,0.0,0,0.0,0,0.0,0,0,tied,2,0,1
3857254,Tunisia,Denmark,52,0.0,0,0.0,0,0.0,0,0,tied,2,0,1
3857254,Tunisia,Denmark,53,0.0,0,0.0,0,0.0,0,0,tied,2,0,1
3857254,Tunisia,Denmark,54,0.0,0,0.0,0,0.0,0,0,tied,2,0,1
3857254,Tunisia,Denmark,55,0.0,0,0.0,0,0.0,0,0,tied,2,0,1
3857254,Tunisia,Denmark,56,0.0,0,0.0,0,0.0,0,0,tied,2,0,1
3857254,Tunisia,Denmark,57,0.0,0,0.0,0,0.0,0,0,tied,2,0,1
3857254,Tunisia,Denmark,58,0.0,0,0.0,0,0.0,0,0,tied,2,0,1
3857254,Tunisia,Denmark,59,0.0,0,0.0,0,0.0,1,0,tied,2,0,1
3857254,Tunisia,Denmark,60,0.0,0,0.0,0,0.0,1,0,tied,2,0,1
3857254,Tunisia,Denmark,61,0.020917216,1,0.0,0,0.020917216,1,0,tied,2,0,1
3857254,Tunisia,Denmark,62,0.0540321,2,0.0,0,0.0540321,0,0,tied,2,0,1
3857254,Tunisia,Denmark,63,0.0540321,2,0.02872357,1,0.02530853,0,0,tied,2,0,1
3857254,Tunisia,Denmark,64,0.0540321,2,0.02872357,1,0.02530853,0,0,tied,2,0,1
3857254,Tunisia,Denmark,65,0.0540321,2,0.02872357,1,0.02530853,0,0,tied,2,0,1
3857254,Tunisia,Denmark,66,0.033114884,1,0.02872357,1,0.0043913139999999,1,0,tied,2,0,1
3857254,Tunisia,Denmark,67,0.0,0,0.02872357,1,-0.02872357,1,0,tied,2,0,1
3857254,Tunisia,Denmark,68,0.020917216,1,0.0,0,0.020917216,0,0,tied,2,0,1
3857254,Tunisia,Denmark,69,0.020917216,1,0.27134958,1,-0.2504323639999999,0,0,trailing,2,0,1
3857254,Tunisia,Denmark,70,0.020917216,1,0.280058647,2,-0.259141431,0,0,trailing,2,0,1
3857254,Tunisia,Denmark,71,0.020917216,1,0.365155087,3,-0.344237871,0,0,trailing,2,0,1
3857254,Tunisia,Denmark,72,0.020917216,1,0.365155087,3,-0.344237871,0,0,trailing,2,0,1
3857254,Tunisia,Denmark,73,0.0,0,0.365155087,3,-0.365155087,0,0,trailing,2,0,1
3857254,Tunisia,Denmark,74,0.0,0,0.093805507,2,-0.093805507,0,0,trailing,2,0,1
3857254,Tunisia,Denmark,75,0.0,0,0.08509644,1,-0.08509644,0,0,trailing,2,0,1
3857254,Tunisia,Denmark,76,0.0,0,0.0,0,0.0,0,0,trailing,2,0,1
3857254,Tunisia,Denmark,77,0.0,0,0.0,0,0.0,0,0,trailing,2,0,1
3857254,Tunisia,Denmark,78,0.0,0,0.14539434,1,-0.14539434,0,0,trailing,2,0,1
3857254,Tunisia,Denmark,79,0.0,0,0.14539434,1,-0.14539434,0,0,trailing,2,0,1
3857254,Tunisia,Denmark,80,0.0,0,0.14539434,1,-0.14539434,0,0,trailing,2,0,1
3857254,Tunisia,Denmark,81,0.0,0,0.14539434,1,-0.14539434,0,0,trailing,2,0,1
3857254,Tunisia,Denmark,82,0.0,0,0.14539434,1,-0.14539434,0,0,trailing,2,0,1
3857254,Tunisia,Denmark,83,0.0,0,0.0,0,0.0,0,0,trailing,2,0,1
3857254,Tunisia,Denmark,84,0.0,0,0.0,0,0.0,0,0,trailing,2,0,1
3857254,Tunisia,Denmark,85,0.0,0,0.0,0,0.0,0,0,trailing,2,0,1
3857255,Japan,Spain,5,0.0,0,0.0241939,1,-0.0241939,0,0,tied,1,2,0
3857255,Japan,Spain,6,0.0,0,0.0241939,1,-0.0241939,0,0,tied,1,2,0
3857255,Japan,Spain,7,0.0,0,0.0241939,1,-0.0241939,0,0,tied,1,2,0
3857255,Japan,Spain,8,0.0,0,0.0,0,0.0,0,0,tied,1,2,0
3857255,Japan,Spain,9,0.0,0,0.016301522,1,-0.016301522,0,0,tied,1,2,0
3857255,Japan,Spain,10,0.0,0,0.016301522,1,-0.016301522,0,0,tied,1,2,0
3857255,Japan,Spain,11,0.0,0,0.016301522,1,-0.016301522,0,0,tied,1,2,0
3857255,Japan,Spain,12,0.0,0,0.016301522,1,-0.016301522,0,0,tied,1,2,0
3857255,Japan,Spain,13,0.0,0,0.016301522,1,-0.016301522,0,0,tied,1,2,0
3857255,Japan,Spain,14,0.0,0,0.0,0,0.0,0,0,tied,1,2,0
3857255,Japan,Spain,15,0.0,0,0.0,0,0.0,0,0,tied,1,2,0
3857255,Japan,Spain,16,0.0,0,0.016301522,1,-0.016301522,0,0,tied,1,2,0
3857255,Japan,Spain,17,0.0,0,0.016301522,1,-0.016301522,0,0,tied,1,2,0
3857255,Japan,Spain,18,0.0,0,0.016301522,1,-0.016301522,0,0,tied,1,2,0
3857255,Japan,Spain,19,0.0,0,0.016301522,1,-0.016301522,0,0,tied,1,2,0
3857255,Japan,Spain,20,0.0,0,0.016301522,1,-0.016301522,0,0,tied,1,2,0
3857255,Japan,Spain,21,0.0,0,0.0,0,0.0,0,0,tied,1,2,0
3857255,Japan,Spain,22,0.0,0,0.0,0,0.0,0,0,tied,1,2,0
3857255,Japan,Spain,23,0.0,0,0.0,0,0.0,0,0,tied,1,2,0
3857255,Japan,Spain,24,0.0,0,0.0,0,0.0,0,0,tied,1,2,0
3857255,Japan,Spain,25,0.0,0,0.0,0,0.0,0,0,tied,1,2,0
3857255,Japan,Spain,26,0.0,0,0.0241939,1,-0.0241939,0,0,tied,1,2,0
3857255,Japan,Spain,27,0.0,0,0.040495422,2,-0.040495422,0,0,tied,1,2,0
3857255,Japan,Spain,28,0.0,0,0.040495422,2,-0.040495422,0,0,tied,1,2,0
3857255,Japan,Spain,29,0.0,0,0.040495422,2,-0.040495422,0,0,tied,1,2,0
3857255,Japan,Spain,30,0.0,0,0.040495422,2,-0.040495422,0,0,tied,1,2,0
3857255,Japan,Spain,31,0.0,0,0.016301522,1,-0.016301522,0,0,tied,1,2,0
3857255,Japan,Spain,32,0.0,0,0.0,0,0.0,0,0,tied,1,2,0
3857255,Japan,Spain,33,0.0,0,0.0,0,0.0,0,0,tied,1,2,0
3857255,Japan,Spain,34,0.0,0,0.0,0,0.0,0,0,tied,1,2,0
3857255,Japan,Spain,35,0.0,0,0.0,0,0.0,0,0,tied,1,2,0
3857255,Japan,Spain,36,0.0,0,0.0,0,0.0,0,0,tied,1,2,0
3857255,Japan,Spain,37,0.0,0,0.008523117,1,-0.008523117,0,0,tied,1,2,0
3857255,Japan,Spain,38,0.0,0,0.008523117,1,-0.008523117,0,1,tied,1,2,0
3857255,Japan,Spain,39,0.0,0,0.008523117,1,-0.008523117,0,1,tied,1,2,0
3857255,Japan,Spain,40,0.0,0,0.008523117,1,-0.008523117,0,1,tied,1,2,0
3857255,Japan,Spain,41,0.0,0,0.008523117,1,-0.008523117,1,1,tied,1,2,0
3857255,Japan,Spain,42,0.0,0,0.0,0,0.0,1,1,tied,1,2,0
3857255,Japan,Spain,43,0.87261814,1,0.0,0,0.87261814,0,0,leading,1,2,0
3857255,Japan,Spain,44,0.87261814,1,0.0,0,0.87261814,0,0,leading,1,2,0
3857255,Japan,Spain,45,0.87261814,1,0.0,0,0.87261814,0,0,leading,2,2,0
3857255,Japan,Spain,46,0.87261814,1,0.0,0,0.87261814,0,0,leading,2,2,0
3857255,Japan,Spain,47,0.87261814,1,0.0,0,0.87261814,0,0,leading,2,2,0
3857255,Japan,Spain,48,0.0,0,0.0,0,0.0,1,0,leading,2,2,0
3857255,Japan,Spain,49,0.0,0,0.0,0,0.0,1,0,leading,2,2,0
3857255,Japan,Spain,50,0.04214545,1,0.0,0,0.04214545,1,0,leading,2,2,0
3857255,Japan,Spain,51,0.17336312,2,0.06376064,1,0.10960248,0,0,leading,2,2,0
3857255,Japan,Spain,52,0.17336312,2,0.06376064,1,0.10960248,0,0,leading,2,2,0
3857255,Japan,Spain,53,0.17336312,2,0.06376064,1,0.10960248,0,1,leading,2,2,0
3857255,Japan,Spain,54,0.17336312,2,0.06376064,1,0.10960248,0,1,leading,2,2,0
3857255,Japan,Spain,55,0.13121767,1,0.06376064,1,0.06745703,0,1,leading,2,2,0
3857255,Japan,Spain,56,0.0,0,0.0,0,0.0,1,1,leading,2,2,0
3857255,Japan,Spain,57,0.0,0,0.0,0,0.0,1,1,leading,2,2,0
3857255,Japan,Spain,58,0.87261814,1,0.0,0,0.87261814,0,0,leading,2,2,0
3857255,Japan,Spain,59,0.87261814,1,0.0,0,0.87261814,1,0,leading,2,2,0
3857255,Japan,Spain,60,0.87261814,1,0.04069162,2,0.83192652,1,0,leading,2,2,0
3857255,Japan,Spain,61,0.91476359,2,0.04069162,2,0.87407197,0,0,leading,2,2,0
3857255,Japan,Spain,62,0.91476359,2,0.04069162,2,0.87407197,0,0,leading,2,2,0
3857255,Japan,Spain,63,0.04214545,1,0.04069162,2,0.00145383,0,0,leading,2,2,0
3857255,Japan,Spain,64,0.04214545,1,0.04069162,2,0.00145383,0,0,leading,2,2,0
3857255,Japan,Spain,65,0.04214545,1,0.0,0,0.04214545,0,0,leading,2,2,0
3857255,Japan,Spain,66,0.0,0,0.016301522,1,-0.016301522,0,0,leading,2,2,0
3857255,Japan,Spain,67,0.0,0,0.016301522,1,-0.016301522,1,0,leading,2,2,0
3857255,Japan,Spain,68,0.0,0,0.016301522,1,-0.016301522,1,0,leading,2,2,0
3857255,Japan,Spain,69,0.03356069,1,0.016301522,1,0.017259168,0,0,leading,2,2,0
3857255,Japan,Spain,70,0.03356069,1,0.016301522,1,0.017259168,0,0,leading,2,2,0
3857255,Japan,Spain,71,0.03356069,1,0.12373556,1,-0.0901748699999999,0,0,leading,2,2,0
3857255,Japan,Spain,72,0.03356069,1,0.12373556,1,-0.0901748699999999,0,0,leading,2,2,0
3857255,Japan,Spain,73,0.03356069,1,0.12373556,1,-0.0901748699999999,0,0,leading,2,2,0
3857255,Japan,Spain,74,0.0,0,0.1874962,2,-0.1874962,0,0,leading,2,2,0
3857255,Japan,Spain,75,0.0,0,0.1874962,2,-0.1874962,0,0,leading,2,2,0
3857255,Japan,Spain,76,0.0,0,0.06376064,1,-0.06376064,0,0,leading,2,2,0
3857255,Japan,Spain,77,0.0,0,0.06376064,1,-0.06376064,0,0,leading,2,2,0
3857255,Japan,Spain,78,0.0,0,0.06376064,1,-0.06376064,0,0,leading,2,2,0
3857255,Japan,Spain,79,0.0,0,0.0,0,0.0,0,0,leading,2,2,0
3857255,Japan,Spain,80,0.0,0,0.0,0,0.0,0,0,leading,2,2,0
3857255,Japan,Spain,81,0.0,0,0.0,0,0.0,0,0,leading,2,2,0
3857255,Japan,Spain,82,0.0,0,0.0,0,0.0,0,0,leading,2,2,0
3857255,Japan,Spain,83,0.0,0,0.0,0,0.0,0,0,leading,2,2,0
3857255,Japan,Spain,84,0.0,0,0.0,0,0.0,0,0,leading,2,2,0
3857255,Japan,Spain,85,0.0,0,0.0,0,0.0,0,0,leading,2,2,0
3857255,Spain,Japan,5,0.0241939,1,0.0,0,0.0241939,0,0,tied,1,0,2
3857255,Spain,Japan,6,0.0241939,1,0.0,0,0.0241939,0,0,tied,1,0,2
3857255,Spain,Japan,7,0.0241939,1,0.0,0,0.0241939,1,0,tied,1,0,2
3857255,Spain,Japan,8,0.0,0,0.0,0,0.0,1,0,tied,1,0,2
3857255,Spain,Japan,9,0.016301522,1,0.0,0,0.016301522,0,0,tied,1,0,2
3857255,Spain,Japan,10,0.016301522,1,0.0,0,0.016301522,0,0,tied,1,0,2
3857255,Spain,Japan,11,0.016301522,1,0.0,0,0.016301522,0,0,tied,1,0,2
3857255,Spain,Japan,12,0.016301522,1,0.0,0,0.016301522,0,0,tied,1,0,2
3857255,Spain,Japan,13,0.016301522,1,0.0,0,0.016301522,0,0,tied,1,0,2
3857255,Spain,Japan,14,0.0,0,0.0,0,0.0,1,0,tied,1,0,2
3857255,Spain,Japan,15,0.0,0,0.0,0,0.0,1,0,tied,1,0,2
3857255,Spain,Japan,16,0.016301522,1,0.0,0,0.016301522,0,0,tied,1,0,2
3857255,Spain,Japan,17,0.016301522,1,0.0,0,0.016301522,0,0,tied,1,0,2
3857255,Spain,Japan,18,0.016301522,1,0.0,0,0.016301522,0,0,tied,1,0,2
3857255,Spain,Japan,19,0.016301522,1,0.0,0,0.016301522,0,0,tied,1,0,2
3857255,Spain,Japan,20,0.016301522,1,0.0,0,0.016301522,0,0,tied,1,0,2
3857255,Spain,Japan,21,0.0,0,0.0,0,0.0,0,0,tied,1,0,2
3857255,Spain,Japan,22,0.0,0,0.0,0,0.0,0,0,tied,1,0,2
3857255,Spain,Japan,23,0.0,0,0.0,0,0.0,0,0,tied,1,0,2
3857255,Spain,Japan,24,0.0,0,0.0,0,0.0,1,0,tied,1,0,2
3857255,Spain,Japan,25,0.0,0,0.0,0,0.0,1,0,tied,1,0,2
3857255,Spain,Japan,26,0.0241939,1,0.0,0,0.0241939,1,0,tied,1,0,2
3857255,Spain,Japan,27,0.040495422,2,0.0,0,0.040495422,0,0,tied,1,0,2
3857255,Spain,Japan,28,0.040495422,2,0.0,0,0.040495422,0,0,tied,1,0,2
3857255,Spain,Japan,29,0.040495422,2,0.0,0,0.040495422,0,0,tied,1,0,2
3857255,Spain,Japan,30,0.040495422,2,0.0,0,0.040495422,0,0,tied,1,0,2
3857255,Spain,Japan,31,0.016301522,1,0.0,0,0.016301522,0,0,tied,1,0,2
3857255,Spain,Japan,32,0.0,0,0.0,0,0.0,0,0,tied,1,0,2
3857255,Spain,Japan,33,0.0,0,0.0,0,0.0,0,0,tied,1,0,2
3857255,Spain,Japan,34,0.0,0,0.0,0,0.0,0,0,tied,1,0,2
3857255,Spain,Japan,35,0.0,0,0.0,0,0.0,1,0,tied,1,0,2
3857255,Spain,Japan,36,0.0,0,0.0,0,0.0,1,0,tied,1,0,2
3857255,Spain,Japan,37,0.008523117,1,0.0,0,0.008523117,0,0,tied,1,0,2
3857255,Spain,Japan,38,0.008523117,1,0.0,0,0.008523117,0,0,tied,1,0,2
3857255,Spain,Japan,39,0.008523117,1,0.0,0,0.008523117,0,0,tied,1,0,2
3857255,Spain,Japan,40,0.008523117,1,0.0,0,0.008523117,0,0,tied,1,0,2
3857255,Spain,Japan,41,0.008523117,1,0.0,0,0.008523117,0,0,tied,1,0,2
3857255,Spain,Japan,42,0.0,0,0.0,0,0.0,0,0,tied,1,0,2
3857255,Spain,Japan,43,0.0,0,0.87261814,1,-0.87261814,0,0,trailing,1,0,2
3857255,Spain,Japan,44,0.0,0,0.87261814,1,-0.87261814,0,0,trailing,1,0,2
3857255,Spain,Japan,45,0.0,0,0.87261814,1,-0.87261814,0,0,trailing,2,0,2
